"DateTime","Players","Flags","Twitch Viewers"
"2017-07-24 00:00:00",4777,,5413
"2017-07-25 00:00:00",4565,,4641
"2017-07-26 00:00:00",4268,,4425
"2017-07-27 00:00:00",4530,,4916
"2017-07-28 00:00:00",4668,,4436
"2017-07-29 00:00:00",4848,,6734
"2017-07-30 00:00:00",4465,,7860
"2017-07-31 00:00:00",4313,,7707
"2017-08-01 00:00:00",4389,,4789
"2017-08-02 00:00:00",4273,,4533
"2017-08-03 00:00:00",4278,,5130
"2017-08-04 00:00:00",4317,,7125
"2017-08-05 00:00:00",4457,,3820
"2017-08-06 00:00:00",4210,,21625
"2017-08-07 00:00:00",4068,,5837
"2017-08-08 00:00:00",4140,,6381
"2017-08-09 00:00:00",3884,,2984
"2017-08-10 00:00:00",3997,,4227
"2017-08-11 00:00:00",3825,,3670
"2017-08-12 00:00:00",3961,,6384
"2017-08-13 00:00:00",3815,,7264
"2017-08-14 00:00:00",3686,,5802
"2017-08-15 00:00:00",3549,,4425
"2017-08-16 00:00:00",3562,,3926
"2017-08-17 00:00:00",3479,,5135
"2017-08-18 00:00:00",3687,,3669
"2017-08-19 00:00:00",3854,,2716
"2017-08-20 00:00:00",3916,,2238
"2017-08-21 00:00:00",3389,,4383
"2017-08-22 00:00:00",3379,,3620
"2017-08-23 00:00:00",3529,,3756
"2017-08-24 00:00:00",3409,,3692
"2017-08-25 00:00:00",3531,,4115
"2017-08-26 00:00:00",3830,,4688
"2017-08-27 00:00:00",3520,,8074
"2017-08-28 00:00:00",3262,,10131
"2017-08-29 00:00:00",3294,,3692
"2017-08-30 00:00:00",3355,,3630
"2017-08-31 00:00:00",3829,,4057
"2017-09-01 00:00:00",3759,,3091
"2017-09-02 00:00:00",3704,,8458
"2017-09-03 00:00:00",3534,,19476
"2017-09-04 00:00:00",3232,,5242
"2017-09-05 00:00:00",3282,,2054
"2017-09-06 00:00:00",3119,,3849
"2017-09-07 00:00:00",3185,,5056
"2017-09-08 00:00:00",3405,,2650
"2017-09-09 00:00:00",3562,,4441
"2017-09-10 00:00:00",3519,,9813
"2017-09-11 00:00:00",3141,,4589
"2017-09-12 00:00:00",3112,,2961
"2017-09-13 00:00:00",3010,,2999
"2017-09-14 00:00:00",3058,,3609
"2017-09-15 00:00:00",4149,,1383
"2017-09-16 00:00:00",4668,,7934
"2017-09-17 00:00:00",4704,,7648
"2017-09-18 00:00:00",4392,,4210
"2017-09-19 00:00:00",4258,,4056
"2017-09-20 00:00:00",3993,,1516
"2017-09-21 00:00:00",4020,,3531
"2017-09-22 00:00:00",4054,,7269
"2017-09-23 00:00:00",4092,,10434
"2017-09-24 00:00:00",3866,,12576
"2017-09-25 00:00:00",3289,,16743
"2017-09-26 00:00:00",3280,,3491
"2017-09-27 00:00:00",3175,,3616
"2017-09-28 00:00:00",3297,,3700
"2017-09-29 00:00:00",3653,,2167
"2017-09-30 00:00:00",3816,,6839
"2017-10-01 00:00:00",3436,,8080
"2017-10-02 00:00:00",3195,,15985
"2017-10-03 00:00:00",2924,,1959
"2017-10-04 00:00:00",2646,,943
"2017-10-05 00:00:00",2807,,4912
"2017-10-06 00:00:00",2984,,5593
"2017-10-07 00:00:00",3281,,14953
"2017-10-08 00:00:00",3353,,16007
"2017-10-09 00:00:00",2796,,2632
"2017-10-10 00:00:00",2732,,4413
"2017-10-11 00:00:00",2711,,1976
"2017-10-12 00:00:00",2819,,1828
"2017-10-13 00:00:00",3016,,1347
"2017-10-14 00:00:00",3284,,11967
"2017-10-15 00:00:00",2964,,18422
"2017-10-16 00:00:00",2686,,3643
"2017-10-17 00:00:00",2801,,1780
"2017-10-18 00:00:00",2665,,4890
"2017-10-19 00:00:00",2708,,1202
"2017-10-20 00:00:00",2952,,1706
"2017-10-21 00:00:00",3209,,6903
"2017-10-22 00:00:00",2895,,13489
"2017-10-23 00:00:00",2606,,2236
"2017-10-24 00:00:00",2630,,3750
"2017-10-25 00:00:00",2556,,3602
"2017-10-26 00:00:00",2634,,3117
"2017-10-27 00:00:00",2795,,1549
"2017-10-28 00:00:00",2911,,2636
"2017-10-29 00:00:00",2666,,7247
"2017-10-30 00:00:00",2535,,2358
"2017-10-31 00:00:00",2429,,1472
"2017-11-01 00:00:00",2515,,1004
"2017-11-02 00:00:00",2548,,3154
"2017-11-03 00:00:00",2620,,3527
"2017-11-04 00:00:00",2718,,3499
"2017-11-05 00:00:00",2536,,8362
"2017-11-06 00:00:00",2366,,3246
"2017-11-07 00:00:00",2314,,3346
"2017-11-08 00:00:00",2378,,3517
"2017-11-09 00:00:00",2319,,3569
"2017-11-10 00:00:00",2561,,2921
"2017-11-11 00:00:00",2643,,1424
"2017-11-12 00:00:00",2506,,25613
"2017-11-13 00:00:00",2266,,48884
"2017-11-14 00:00:00",2414,,4580
"2017-11-15 00:00:00",2515,,4602
"2017-11-16 00:00:00",2381,,1263
"2017-11-17 00:00:00",2582,,3993
"2017-11-18 00:00:00",2729,,2105
"2017-11-19 00:00:00",2600,,2993
"2017-11-20 00:00:00",2335,,3458
"2017-11-21 00:00:00",2412,,3112
"2017-11-22 00:00:00",2476,,2136
"2017-11-23 00:00:00",2871,,4005
"2017-11-24 00:00:00",3407,,6995
"2017-11-25 00:00:00",3827,,15853
"2017-11-26 00:00:00",3848,,3287
"2017-11-27 00:00:00",3518,,6059
"2017-11-28 00:00:00",3461,,4616
"2017-11-29 00:00:00",3576,,6010
"2017-11-30 00:00:00",4424,,7949
"2017-12-01 00:00:00",4262,,9130
"2017-12-02 00:00:00",4211,,25999
"2017-12-03 00:00:00",3905,,4834
"2017-12-04 00:00:00",3238,,4052
"2017-12-05 00:00:00",3202,,8180
"2017-12-06 00:00:00",3039,,4034
"2017-12-07 00:00:00",2982,,4085
"2017-12-08 00:00:00",3270,,6532
"2017-12-09 00:00:00",3750,,4050
"2017-12-10 00:00:00",3250,,7313
"2017-12-11 00:00:00",2796,,2735
"2017-12-12 00:00:00",2752,,2391
"2017-12-13 00:00:00",2692,,7183
"2017-12-14 00:00:00",2718,,3755
"2017-12-15 00:00:00",2937,,3830
"2017-12-16 00:00:00",3224,,6790
"2017-12-17 00:00:00",2986,,3301
"2017-12-18 00:00:00",2768,,3051
"2017-12-19 00:00:00",2731,,3235
"2017-12-20 00:00:00",2735,,1442
"2017-12-21 00:00:00",2825,,5219
"2017-12-22 00:00:00",3146,,2847
"2017-12-23 00:00:00",3582,,1347
"2017-12-24 00:00:00",3556,,1227
"2017-12-25 00:00:00",3484,,2214
"2017-12-26 00:00:00",3536,,2161
"2017-12-27 00:00:00",3503,,5801
"2017-12-28 00:00:00",3670,,3548
"2017-12-29 00:00:00",3835,,2111
"2017-12-30 00:00:00",3862,,3517
"2017-12-31 00:00:00",3721,,2149
"2018-01-01 00:00:00",3436,,3740
"2018-01-02 00:00:00",3350,,2589
"2018-01-03 00:00:00",3488,,3127
"2018-01-04 00:00:00",3532,,3463
"2018-01-05 00:00:00",3616,,4035
"2018-01-06 00:00:00",3706,,2536
"2018-01-07 00:00:00",3468,,5492
"2018-01-08 00:00:00",3129,,7931
"2018-01-09 00:00:00",3106,,3757
"2018-01-10 00:00:00",3030,,1275
"2018-01-11 00:00:00",3078,,1447
"2018-01-12 00:00:00",3103,,2381
"2018-01-13 00:00:00",3381,,3024
"2018-01-14 00:00:00",3095,,4647
"2018-01-15 00:00:00",2840,,1612
"2018-01-16 00:00:00",2806,,3033
"2018-01-17 00:00:00",2745,,3405
"2018-01-18 00:00:00",2759,,2486
"2018-01-19 00:00:00",2946,,3161
"2018-01-20 00:00:00",3126,,1455
"2018-01-21 00:00:00",2927,,1572
"2018-01-22 00:00:00",2685,,1852
"2018-01-23 00:00:00",2784,,3268
"2018-01-24 00:00:00",2681,,1623
"2018-01-25 00:00:00",2713,,4314
"2018-01-26 00:00:00",2681,,1030
"2018-01-27 00:00:00",2785,,1461
"2018-01-28 00:00:00",2613,,43511
"2018-01-29 00:00:00",2285,,1096
"2018-01-30 00:00:00",2447,,1805
"2018-01-31 00:00:00",2421,,1165
"2018-02-01 00:00:00",2371,,1451
"2018-02-02 00:00:00",2482,,1961
"2018-02-03 00:00:00",2698,,806
"2018-02-04 00:00:00",2646,,3302
"2018-02-05 00:00:00",2275,,2049
"2018-02-06 00:00:00",2349,,2228
"2018-02-07 00:00:00",2255,,1338
"2018-02-08 00:00:00",2341,,990
"2018-02-09 00:00:00",2492,,1854
"2018-02-10 00:00:00",2660,,9171
"2018-02-11 00:00:00",2544,,13018
"2018-02-12 00:00:00",2402,,27657
"2018-02-13 00:00:00",2369,,3362
"2018-02-14 00:00:00",2279,,3460
"2018-02-15 00:00:00",2127,,6990
"2018-02-16 00:00:00",2517,,769
"2018-02-17 00:00:00",2939,,1006
"2018-02-18 00:00:00",2988,,1318
"2018-02-19 00:00:00",2857,,935
"2018-02-20 00:00:00",2821,,1988
"2018-02-21 00:00:00",2743,,1253
"2018-02-22 00:00:00",2594,,1918
"2018-02-23 00:00:00",2765,,1994
"2018-02-24 00:00:00",2815,,2750
"2018-02-25 00:00:00",2716,,7085
"2018-02-26 00:00:00",2448,,3926
"2018-02-27 00:00:00",2501,,5244
"2018-02-28 00:00:00",2437,,1148
"2018-03-01 00:00:00",2419,,2763
"2018-03-02 00:00:00",2649,,3896
"2018-03-03 00:00:00",2800,,23151
"2018-03-04 00:00:00",2596,,25460
"2018-03-05 00:00:00",2291,,4239
"2018-03-06 00:00:00",2291,,4042
"2018-03-07 00:00:00",2219,,1294
"2018-03-08 00:00:00",2321,,2380
"2018-03-09 00:00:00",2451,,1718
"2018-03-10 00:00:00",2848,,25891
"2018-03-11 00:00:00",2609,,1401
"2018-03-12 00:00:00",2365,,3638
"2018-03-13 00:00:00",2332,,3256
"2018-03-14 00:00:00",2676,,3904
"2018-03-15 00:00:00",3029,,2405
"2018-03-16 00:00:00",3501,,13351
"2018-03-17 00:00:00",3592,,17202
"2018-03-18 00:00:00",3334,,47017
"2018-03-19 00:00:00",2947,,2771
"2018-03-20 00:00:00",4739,,9218
"2018-03-21 00:00:00",4008,,11358
"2018-03-22 00:00:00",3746,,4848
"2018-03-23 00:00:00",3887,,7992
"2018-03-24 00:00:00",4032,,9012
"2018-03-25 00:00:00",3756,,20659
"2018-03-26 00:00:00",3193,,4708
"2018-03-27 00:00:00",3119,,4312
"2018-03-28 00:00:00",3060,,1506
"2018-03-29 00:00:00",3175,,2679
"2018-03-30 00:00:00",3404,,13419
"2018-03-31 00:00:00",3441,,15334
"2018-04-01 00:00:00",3230,,26699
"2018-04-02 00:00:00",3058,,28450
"2018-04-03 00:00:00",2886,,2182
"2018-04-04 00:00:00",2944,,3051
"2018-04-05 00:00:00",2994,,3517
"2018-04-06 00:00:00",3194,,3443
"2018-04-07 00:00:00",3496,,9768
"2018-04-08 00:00:00",3166,,13698
"2018-04-09 00:00:00",2878,,4109
"2018-04-10 00:00:00",3027,,2132
"2018-04-11 00:00:00",2785,,1662
"2018-04-12 00:00:00",2998,,2099
"2018-04-13 00:00:00",2958,,3031
"2018-04-14 00:00:00",3133,,4068
"2018-04-15 00:00:00",2830,,2651
"2018-04-16 00:00:00",2570,,2609
"2018-04-17 00:00:00",2532,,3680
"2018-04-18 00:00:00",2628,,3735
"2018-04-19 00:00:00",2657,,3110
"2018-04-20 00:00:00",2857,,2683
"2018-04-21 00:00:00",3048,,4452
"2018-04-22 00:00:00",2814,,4118
"2018-04-23 00:00:00",2482,,2480
"2018-04-24 00:00:00",2680,,3363
"2018-04-25 00:00:00",2506,,2890
"2018-04-26 00:00:00",2598,,3250
"2018-04-27 00:00:00",2832,,3551
"2018-04-28 00:00:00",2929,,15556
"2018-04-29 00:00:00",2907,,22235
"2018-04-30 00:00:00",2683,,2152
"2018-05-01 00:00:00",2784,,5002
"2018-05-02 00:00:00",2662,,3147
"2018-05-03 00:00:00",2767,,5224
"2018-05-04 00:00:00",3114,,3181
"2018-05-05 00:00:00",3003,,6270
"2018-05-06 00:00:00",3055,,16229
"2018-05-07 00:00:00",2665,,2485
"2018-05-08 00:00:00",2661,,3313
"2018-05-09 00:00:00",2644,,2403
"2018-05-10 00:00:00",2816,,6524
"2018-05-11 00:00:00",2894,,4142
"2018-05-12 00:00:00",3111,,2943
"2018-05-13 00:00:00",2790,,4975
"2018-05-14 00:00:00",2628,,1356
"2018-05-15 00:00:00",2597,,3427
"2018-05-16 00:00:00",2603,,7759
"2018-05-17 00:00:00",2663,,4694
"2018-05-18 00:00:00",2799,,2125
"2018-05-19 00:00:00",3041,,9676
"2018-05-20 00:00:00",2828,,18667
"2018-05-21 00:00:00",2850,,3977
"2018-05-22 00:00:00",2637,,3798
"2018-05-23 00:00:00",2546,,2892
"2018-05-24 00:00:00",2701,,8870
"2018-05-25 00:00:00",2882,,8990
"2018-05-26 00:00:00",2853,,13063
"2018-05-27 00:00:00",2685,,37122
"2018-05-28 00:00:00",2758,,1974
"2018-05-29 00:00:00",2729,,3420
"2018-05-30 00:00:00",2730,,2794
"2018-05-31 00:00:00",3303,,4001
"2018-06-01 00:00:00",3238,,3715
"2018-06-02 00:00:00",3395,,5275
"2018-06-03 00:00:00",3068,,6591
"2018-06-04 00:00:00",3048,,2390
"2018-06-05 00:00:00",3135,,4781
"2018-06-06 00:00:00",2998,,4713
"2018-06-07 00:00:00",2825,,4070
"2018-06-08 00:00:00",3123,,4877
"2018-06-09 00:00:00",3137,,10063
"2018-06-10 00:00:00",2923,,18040
"2018-06-11 00:00:00",2818,,3604
"2018-06-12 00:00:00",2941,,1347
"2018-06-13 00:00:00",2612,,1998
"2018-06-14 00:00:00",2765,,3174
"2018-06-15 00:00:00",2864,,2048
"2018-06-16 00:00:00",2903,,7020
"2018-06-17 00:00:00",2789,,2103
"2018-06-18 00:00:00",2535,,1797
"2018-06-19 00:00:00",2593,,2492
"2018-06-20 00:00:00",2637,,4099
"2018-06-21 00:00:00",2606,,6926
"2018-06-22 00:00:00",3127,,5476
"2018-06-23 00:00:00",3704,,2683
"2018-06-24 00:00:00",3595,,4924
"2018-06-25 00:00:00",3386,,4120
"2018-06-26 00:00:00",3555,,1757
"2018-06-27 00:00:00",3437,,2044
"2018-06-28 00:00:00",3229,,4176
"2018-06-29 00:00:00",3571,,3415
"2018-06-30 00:00:00",3672,,12837
"2018-07-01 00:00:00",3551,,48985
"2018-07-02 00:00:00",3356,,1815
"2018-07-03 00:00:00",3386,,8483
"2018-07-04 00:00:00",3424,,8315
"2018-07-05 00:00:00",3604,,1763
"2018-07-06 00:00:00",3862,,2655
"2018-07-07 00:00:00",3716,,3881
"2018-07-08 00:00:00",3438,,7803
"2018-07-09 00:00:00",3164,,5939
"2018-07-10 00:00:00",3366,,1955
"2018-07-11 00:00:00",3204,,3154
"2018-07-12 00:00:00",3383,,3948
"2018-07-13 00:00:00",3414,,2340
"2018-07-14 00:00:00",3336,,8810
"2018-07-15 00:00:00",3265,,12359
"2018-07-16 00:00:00",2960,,2135
"2018-07-17 00:00:00",3064,,5922
"2018-07-18 00:00:00",3133,,11111
"2018-07-19 00:00:00",3126,,12014
"2018-07-20 00:00:00",3221,,6896
"2018-07-21 00:00:00",3247,,15284
"2018-07-22 00:00:00",3209,,20376
"2018-07-23 00:00:00",3137,,2528
"2018-07-24 00:00:00",3095,,3781
"2018-07-25 00:00:00",3096,,2228
"2018-07-26 00:00:00",2966,,26923
"2018-07-27 00:00:00",3171,,2316
"2018-07-28 00:00:00",3274,,8158
"2018-07-29 00:00:00",3042,,9384
"2018-07-30 00:00:00",2991,,5903
"2018-07-31 00:00:00",2928,,9648
"2018-08-01 00:00:00",2867,,12609
"2018-08-02 00:00:00",2860,,6416
"2018-08-03 00:00:00",4011,,10769
"2018-08-04 00:00:00",4665,,19945
"2018-08-05 00:00:00",4505,,178762
"2018-08-06 00:00:00",4761,,159880
"2018-08-07 00:00:00",4412,,7011
"2018-08-08 00:00:00",4171,,6157
"2018-08-09 00:00:00",4076,,4634
"2018-08-10 00:00:00",3466,,6990
"2018-08-11 00:00:00",3598,,3408
"2018-08-12 00:00:00",3504,,13989
"2018-08-13 00:00:00",3251,,5375
"2018-08-14 00:00:00",3291,,6479
"2018-08-15 00:00:00",2965,,13918
"2018-08-16 00:00:00",3163,,5196
"2018-08-17 00:00:00",3256,,2842
"2018-08-18 00:00:00",3575,,17538
"2018-08-19 00:00:00",3471,,26468
"2018-08-20 00:00:00",3285,,4315
"2018-08-21 00:00:00",3363,,4101
"2018-08-22 00:00:00",3374,,4107
"2018-08-23 00:00:00",3325,,1763
"2018-08-24 00:00:00",3606,,3852
"2018-08-25 00:00:00",3598,,20004
"2018-08-26 00:00:00",3480,,11642
"2018-08-27 00:00:00",3337,,2253
"2018-08-28 00:00:00",3021,,10224
"2018-08-29 00:00:00",3162,,15675
"2018-08-30 00:00:00",3435,,2912
"2018-08-31 00:00:00",3511,,3141
"2018-09-01 00:00:00",3624,,12199
"2018-09-02 00:00:00",3425,,24948
"2018-09-03 00:00:00",3141,,21464
"2018-09-04 00:00:00",3321,,4360
"2018-09-05 00:00:00",3239,,8552
"2018-09-06 00:00:00",7187,,26867
"2018-09-07 00:00:00",6089,,6859
"2018-09-08 00:00:00",5858,,11765
"2018-09-09 00:00:00",5164,,16871
"2018-09-10 00:00:00",4724,,6827
"2018-09-11 00:00:00",4659,,5089
"2018-09-12 00:00:00",4549,,12703
"2018-09-13 00:00:00",4388,,3067
"2018-09-14 00:00:00",5251,,5723
"2018-09-15 00:00:00",5816,,22778
"2018-09-16 00:00:00",5575,,33130
"2018-09-17 00:00:00",5267,,14381
"2018-09-18 00:00:00",5146,,13472
"2018-09-19 00:00:00",5025,,15243
"2018-09-20 00:00:00",4974,,27434
"2018-09-21 00:00:00",5602,,11136
"2018-09-22 00:00:00",5607,,22861
"2018-09-23 00:00:00",5168,,17579
"2018-09-24 00:00:00",4559,,21230
"2018-09-25 00:00:00",4812,,19733
"2018-09-26 00:00:00",4466,,24685
"2018-09-27 00:00:00",4560,,14376
"2018-09-28 00:00:00",4893,,5078
"2018-09-29 00:00:00",5112,,11900
"2018-09-30 00:00:00",4847,,12133
"2018-10-01 00:00:00",4247,,6108
"2018-10-02 00:00:00",4445,,6551
"2018-10-03 00:00:00",4034,,4825
"2018-10-04 00:00:00",4121,,4531
"2018-10-05 00:00:00",4643,,5200
"2018-10-06 00:00:00",4873,,19913
"2018-10-07 00:00:00",4430,,22623
"2018-10-08 00:00:00",4237,,3411
"2018-10-09 00:00:00",3849,,4268
"2018-10-10 00:00:00",3839,,14445
"2018-10-11 00:00:00",3985,,4519
"2018-10-12 00:00:00",4377,,6519
"2018-10-13 00:00:00",4609,,15395
"2018-10-14 00:00:00",4211,,30236
"2018-10-15 00:00:00",3857,,3486
"2018-10-16 00:00:00",3737,,4044
"2018-10-17 00:00:00",3860,,7940
"2018-10-18 00:00:00",3891,,3343
"2018-10-19 00:00:00",3898,,1899
"2018-10-20 00:00:00",4216,,11613
"2018-10-21 00:00:00",3898,,7227
"2018-10-22 00:00:00",3627,,2159
"2018-10-23 00:00:00",3517,,8829
"2018-10-24 00:00:00",3426,,11703
"2018-10-25 00:00:00",3334,,2374
"2018-10-26 00:00:00",3710,,5545
"2018-10-27 00:00:00",3982,,4350
"2018-10-28 00:00:00",3644,,8302
"2018-10-29 00:00:00",3405,,2276
"2018-10-30 00:00:00",3240,,4212
"2018-10-31 00:00:00",3163,,2937
"2018-11-01 00:00:00",3291,,2251
"2018-11-02 00:00:00",3704,,6936
"2018-11-03 00:00:00",4180,,2063
"2018-11-04 00:00:00",3933,,2346
"2018-11-05 00:00:00",3704,,1518
"2018-11-06 00:00:00",3617,,1986
"2018-11-07 00:00:00",3351,,9658
"2018-11-08 00:00:00",3391,,2679
"2018-11-09 00:00:00",3653,,4110
"2018-11-10 00:00:00",3791,,2803
"2018-11-11 00:00:00",3583,,6699
"2018-11-12 00:00:00",3006,,1834
"2018-11-13 00:00:00",3134,,3368
"2018-11-14 00:00:00",3092,,11736
"2018-11-15 00:00:00",3085,,8166
"2018-11-16 00:00:00",3247,,4335
"2018-11-17 00:00:00",3467,,79105
"2018-11-18 00:00:00",3274,,3159
"2018-11-19 00:00:00",2924,,9041
"2018-11-20 00:00:00",2921,,4320
"2018-11-21 00:00:00",2967,,3745
"2018-11-22 00:00:00",3107,,4513
"2018-11-23 00:00:00",3409,,3927
"2018-11-24 00:00:00",3760,,3189
"2018-11-25 00:00:00",3505,,3252
"2018-11-26 00:00:00",3205,,4197
"2018-11-27 00:00:00",3182,,4650
"2018-11-28 00:00:00",3319,,11642
"2018-11-29 00:00:00",3146,,1664
"2018-11-30 00:00:00",3341,,4131
"2018-12-01 00:00:00",3403,,35801
"2018-12-02 00:00:00",3010,,59630
"2018-12-03 00:00:00",5433,,7040
"2018-12-04 00:00:00",5948,,7707
"2018-12-05 00:00:00",5117,,3803
"2018-12-06 00:00:00",4822,,3777
"2018-12-07 00:00:00",4661,,6088
"2018-12-08 00:00:00",4726,,6873
"2018-12-09 00:00:00",4219,,5333
"2018-12-10 00:00:00",3749,,12634
"2018-12-11 00:00:00",3627,,4131
"2018-12-12 00:00:00",3545,,4098
"2018-12-13 00:00:00",3542,,2968
"2018-12-14 00:00:00",3817,,5413
"2018-12-15 00:00:00",4006,,4463
"2018-12-16 00:00:00",3730,,6439
"2018-12-17 00:00:00",3475,,3288
"2018-12-18 00:00:00",3387,,2461
"2018-12-19 00:00:00",3368,,4321
"2018-12-20 00:00:00",3392,,3201
"2018-12-21 00:00:00",3848,,3626
"2018-12-22 00:00:00",3981,,14829
"2018-12-23 00:00:00",3922,,15820
"2018-12-24 00:00:00",4012,,3034
"2018-12-25 00:00:00",3691,,1865
"2018-12-26 00:00:00",3792,,2108
"2018-12-27 00:00:00",3829,,2315
"2018-12-28 00:00:00",3941,,5465
"2018-12-29 00:00:00",4076,,1705
"2018-12-30 00:00:00",3967,,5868
"2018-12-31 00:00:00",3896,,4862
"2019-01-01 00:00:00",3723,,4792
"2019-01-02 00:00:00",3844,,3396
"2019-01-03 00:00:00",3983,,1717
"2019-01-04 00:00:00",4164,,2749
"2019-01-05 00:00:00",4097,,7327
"2019-01-06 00:00:00",3861,,3093
"2019-01-07 00:00:00",3492,,16981
"2019-01-08 00:00:00",3428,,6600
"2019-01-09 00:00:00",3532,,1720
"2019-01-10 00:00:00",3369,,3916
"2019-01-11 00:00:00",3668,,5175
"2019-01-12 00:00:00",3928,,3449
"2019-01-13 00:00:00",3726,,8503
"2019-01-14 00:00:00",3279,,2241
"2019-01-15 00:00:00",3331,,2002
"2019-01-16 00:00:00",3248,,1774
"2019-01-17 00:00:00",3387,,2872
"2019-01-18 00:00:00",3568,,5046
"2019-01-19 00:00:00",3755,,1801
"2019-01-20 00:00:00",3497,,5273
"2019-01-21 00:00:00",3269,,3602
"2019-01-22 00:00:00",3181,,3656
"2019-01-23 00:00:00",3304,,3956
"2019-01-24 00:00:00",3142,,3232
"2019-01-25 00:00:00",3253,,4807
"2019-01-26 00:00:00",3334,,2200
"2019-01-27 00:00:00",3197,,1847
"2019-01-28 00:00:00",2945,,6664
"2019-01-29 00:00:00",2920,,1572
"2019-01-30 00:00:00",2868,,3250
"2019-01-31 00:00:00",2951,,1373
"2019-02-01 00:00:00",3148,,4478
"2019-02-02 00:00:00",3340,,5931
"2019-02-03 00:00:00",3132,,7302
"2019-02-04 00:00:00",2586,,1572
"2019-02-05 00:00:00",2824,,2086
"2019-02-06 00:00:00",3171,,1324
"2019-02-07 00:00:00",3247,,1071
"2019-02-08 00:00:00",3458,,4960
"2019-02-09 00:00:00",3728,,8285
"2019-02-10 00:00:00",3432,,1889
"2019-02-11 00:00:00",3109,,4700
"2019-02-12 00:00:00",3101,,3345
"2019-02-13 00:00:00",3055,,2346
"2019-02-14 00:00:00",2977,,2783
"2019-02-15 00:00:00",3229,,2122
"2019-02-16 00:00:00",3367,,13414
"2019-02-17 00:00:00",3266,,44849
"2019-02-18 00:00:00",3150,,1825
"2019-02-19 00:00:00",3207,,2678
"2019-02-20 00:00:00",3201,,2277
"2019-02-21 00:00:00",3209,,3187
"2019-02-22 00:00:00",3327,,1932
"2019-02-23 00:00:00",3563,,3497
"2019-02-24 00:00:00",3455,,1892
"2019-02-25 00:00:00",3071,,2872
"2019-02-26 00:00:00",3176,,2595
"2019-02-27 00:00:00",3004,,5235
"2019-02-28 00:00:00",5991,,15123
"2019-03-01 00:00:00",5143,,14431
"2019-03-02 00:00:00",5286,,23365
"2019-03-03 00:00:00",4775,,9719
"2019-03-04 00:00:00",4242,,2834
"2019-03-05 00:00:00",4134,,3807
"2019-03-06 00:00:00",3911,,4006
"2019-03-07 00:00:00",3808,,8623
"2019-03-08 00:00:00",3916,,4836
"2019-03-09 00:00:00",4361,,1801
"2019-03-10 00:00:00",3769,,1906
"2019-03-11 00:00:00",3312,,2661
"2019-03-12 00:00:00",3206,,3434
"2019-03-13 00:00:00",3261,,4210
"2019-03-14 00:00:00",3301,,1875
"2019-03-15 00:00:00",3740,,4192
"2019-03-16 00:00:00",3982,,4619
"2019-03-17 00:00:00",3585,,16738
"2019-03-18 00:00:00",3270,,2027
"2019-03-19 00:00:00",3250,,1776
"2019-03-20 00:00:00",3150,,2588
"2019-03-21 00:00:00",3196,,1448
"2019-03-22 00:00:00",3385,,4880
"2019-03-23 00:00:00",3569,,1509
"2019-03-24 00:00:00",3304,,11130
"2019-03-25 00:00:00",2903,,2643
"2019-03-26 00:00:00",2953,,1191
"2019-03-27 00:00:00",3007,,2351
"2019-03-28 00:00:00",2904,,1343
"2019-03-29 00:00:00",3254,,16986
"2019-03-30 00:00:00",3607,,1383
"2019-03-31 00:00:00",3248,,10041
"2019-04-01 00:00:00",2940,,2126
"2019-04-02 00:00:00",2924,,1852
"2019-04-03 00:00:00",3141,,1344
"2019-04-04 00:00:00",3166,,1796
"2019-04-05 00:00:00",3444,,5456
"2019-04-06 00:00:00",3594,,2007
"2019-04-07 00:00:00",3388,,4442
"2019-04-08 00:00:00",3122,,2244
"2019-04-09 00:00:00",3175,,2323
"2019-04-10 00:00:00",3088,,2642
"2019-04-11 00:00:00",3145,,1780
"2019-04-12 00:00:00",3538,,5803
"2019-04-13 00:00:00",3682,,6744
"2019-04-14 00:00:00",3399,,6939
"2019-04-15 00:00:00",3127,,3505
"2019-04-16 00:00:00",3120,,2185
"2019-04-17 00:00:00",3031,,5450
"2019-04-18 00:00:00",3042,,6632
"2019-04-19 00:00:00",3598,,3832
"2019-04-20 00:00:00",3455,,17883
"2019-04-21 00:00:00",3384,,23642
"2019-04-22 00:00:00",3281,,3370
"2019-04-23 00:00:00",3116,,3311
"2019-04-24 00:00:00",2862,,3305
"2019-04-25 00:00:00",2895,,2112
"2019-04-26 00:00:00",3411,,3522
"2019-04-27 00:00:00",3435,,4695
"2019-04-28 00:00:00",3164,,7289
"2019-04-29 00:00:00",2789,,13420
"2019-04-30 00:00:00",3244,,3515
"2019-05-01 00:00:00",3323,,2798
"2019-05-02 00:00:00",3401,,7838
"2019-05-03 00:00:00",3569,,2253
"2019-05-04 00:00:00",3810,,6779
"2019-05-05 00:00:00",3768,,14025
"2019-05-06 00:00:00",3269,,6855
"2019-05-07 00:00:00",3202,,5139
"2019-05-08 00:00:00",3238,,4564
"2019-05-09 00:00:00",3123,,1943
"2019-05-10 00:00:00",3439,,2320
"2019-05-11 00:00:00",3811,,21334
"2019-05-12 00:00:00",3476,,23980
"2019-05-13 00:00:00",3006,,5409
"2019-05-14 00:00:00",3116,,5825
"2019-05-15 00:00:00",3033,,2254
"2019-05-16 00:00:00",3137,,6361
"2019-05-17 00:00:00",3278,,7157
"2019-05-18 00:00:00",3568,,7431
"2019-05-19 00:00:00",3295,,18558
